ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2018Q1,491,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2018Q1,843,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2018Q1,1444,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2018Q1,153,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2018Q1,903,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2018Q1,1106,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2018Q1,339,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2018Q1,270,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2018Q1,555,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2018Q1,350,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2018Q1,645,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2018Q1,180,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2018Q1,302,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2018Q1,126,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2018Q1,547,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2018Q1,90,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2018Q1,253,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2018Q1,224,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2018Q1,98,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q4,1744,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2017Q4,2526,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2017Q4,512,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q4,845,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2017Q4,1445,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2017Q4,155,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q4,899,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2017Q4,1081,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2017Q4,358,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2017Q4,284,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q4,566,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2017Q4,351,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q4,647,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2017Q4,193,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q4,311,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2017Q4,126,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q4,557,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2017Q4,92,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q4,255,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2017Q4,224,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q4,90,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q3,1707,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2017Q3,2559,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2017Q3,516,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q3,848,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2017Q3,1444,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2017Q3,161,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q3,860,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2017Q3,1115,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2017Q3,354,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2017Q3,296,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q3,538,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2017Q3,384,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q3,626,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2017Q3,194,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q3,296,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2017Q3,133,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q3,537,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2017Q3,102,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q3,242,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2017Q3,251,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q3,89,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q2,1696,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2017Q2,2539,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2017Q2,505,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q2,827,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2017Q2,1445,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2017Q2,154,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q2,869,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2017Q2,1094,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2017Q2,350,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2017Q2,286,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q2,542,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2017Q2,381,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q2,631,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2017Q2,187,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q2,295,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2017Q2,142,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q2,538,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2017Q2,98,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q2,247,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2017Q2,239,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2017Q2,94,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q1,1725,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2017Q1,2415,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2017Q1,501,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q1,842,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2017Q1,1370,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2017Q1,160,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2017Q1,882,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2017Q1,1044,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2017Q1,341,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2017Q1,319,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2017Q1,548,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2017Q1,362,,,Frequency: Quarterly,
